9.721031945626446	6.684084564198127
9.537142693553767	3.9718182846251846
6.698853502931325	6.290801864996705
5.8236753575335936	5.164204844371524
3.8713581799913053	9.234622086868763
5.953208078194709	3.4970593045465637
8.491782222223442	0.7241112316221354
5.497658336881463	8.336995449601424
3.999490534857395	2.2159039545920187
3.6885564834096787	0.5721927850433106
7.3011426184278685	7.595548724192751
2.249272337229903	2.36994536295144
9.516603927909253	2.9077133236183172
3.2622089308340794	5.12239436373261
8.227018682188074	9.345520779378658
2.6288847943178917	2.4435364288854657
1.3815995236675893	6.7185668276694
9.206221115433731	0.24662755511853152
0.45132819088132825	9.941419935739273
3.540233780545581	3.9096085178365025
3.161905778546222	4.219187011377451
4.268726103449863	3.3271959683966044
4.194926467361676	5.553978482422316
4.727467801639023	0.25180430592200653
5.615396863777007	1.9558815871713908
7.069735145698399	8.741468683402468
7.465355687676707	7.3143139779046855
6.296976336153502	8.761466173204953
2.9574924545726464	4.270392726325875
1.998762503804733	5.027340253846905
2.0093091836782575	4.628223237100397
1.3130702539947348	8.030550508065529
1.4774991858598885	5.852777247955644
2.643331134499687	1.8539901224879751
0.3838690478292506	0.024290512122153718
6.006580824133271	3.863121017210892
3.668260668679415	7.253883971408812
2.5374253530752835	4.64950075671417
8.560580302144949	9.012371605922361
2.63543294591853	2.706983572173114
3.533172120753989	8.083986041103705
9.518954548189223	7.236899363695114
0.9764243344133594	0.9290179304665858
2.536261239661953	4.207025458421439
1.2346280699431067	5.124133967722183
2.485284606879313	5.330185101276954
7.445755683196929	9.246398150845968
9.406126195517645	6.981820440351876
7.747962983881809	5.076791143611786
1.8359056668309182	6.241903589040902
3.847261521999016	2.321287163928619
5.353396706650027	4.2250642219138035
2.6849469515283877	4.182313180467062
7.391295909496716	2.653832200324
1.0000093397075738	8.060678637346228
4.75686102859421	8.233400300526295
0.9508984305870383	9.427835434845655
0.07704248602543595	0.80233875918445
8.642642838251792	8.480586163550122
3.4721249657122524	5.462200421514813
6.399481327430784	8.575129548048858
6.162285920615585	5.929974068372528
3.929790576008666	2.634596630807783
3.4243662556909538	6.210861344354488
3.1492407493927055	8.733993142404772
5.341546475547629	0.35486320196939647
6.3597496875751975	8.888736172008311
5.126500153188239	5.539181606410045
7.72594760177726	5.707732084873499
6.4489987480048425	2.009457553376781
3.5475042165542225	0.019211622595576294
3.1618258541260316	4.516378728859848
7.694809871232577	8.837303408820196
7.09425216337241	3.800209517581763
4.757145532870169	7.10959224434008
2.170211071416668	3.40431107203477
4.946615030888473	8.57067495211416
6.008706540851435	6.639731276839024
1.6077529556524317	0.7239901014141403
3.3768791137085397	0.8764662004696988
4.301865953755223	6.483967939754639
9.391537639362626	1.503003517502507
7.866799594511072	0.3328055591149348
4.20286330302438	5.874279145334491
0.5969714170265694	9.98094594525628
5.044381785070494	8.359192790434003
2.745143839922497	5.467598601380004
5.996184514710229	1.202340412885442
9.91655604247361	6.397408933908572
0.5837781392873265	2.330642672168387
4.607672782148555	4.581647743573974
7.4228242006548895	0.4640595852956819
3.135949786997556	3.7370578337989127
4.520431673117503	9.93059989795459
4.513654338622192	0.09276058945237975
3.5565444323669526	2.439346076139076
2.4379216050105814	7.7653915414633055
1.4943621876297486	0.7312381651604605
1.5008669769263172	0.584897883287141
3.206627995421484	9.50586625586935
